index,case_id,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.className,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,eventType_concrete
195,28,2019-10-21 00:46:05.601,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,266 Lorimer Street,,,,,,,editField
195,28,2019-10-21 00:46:06.313,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
195,28,2019-10-21 00:46:11.833,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Fishermans Band,,,,,,,editField
195,28,2019-10-21 00:46:12.633,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
195,28,2019-10-21 00:46:17.457,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
195,28,2019-10-21 00:46:18.305,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"266 Lorimer Street, Fishermans Band, VIC 3207, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
195,28,2019-10-21 00:46:23.369,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3207,,,,,,,editField
195,28,2019-10-21 00:46:26.272,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
195,28,2019-10-21 00:46:26.273,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
195,28,2019-10-21 00:46:26.886,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
195,29,2019-10-21 00:46:33.724,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
196,29,2019-10-21 00:46:38.073,vleno,Excel,copyCell,,Zhi,StudentRecords.xlsx,Sheet1,A30,,,,,Zhi,,,,,,,copyCell
196,29,2019-10-21 00:46:39.735,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Zhi,,,,,INPUT,text,SingleLine,,,,,,,,paste
196,29,2019-10-21 00:46:40.001,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Zhi,,,,,,,editField
197,29,2019-10-21 00:46:42.448,vleno,Excel,copyCell,,Kung,StudentRecords.xlsx,Sheet1,B30,,,,,Kung,,,,,,,copyCell
197,29,2019-10-21 00:46:44.243,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Kung,,,,,INPUT,text,SingleLine,Zhi ,,,,,,,paste
197,29,2019-10-21 00:46:44.507,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Zhi Kung,,,,,,,editField
198,29,2019-10-21 00:46:46.817,vleno,Excel,copyCell,,21/11/1987,StudentRecords.xlsx,Sheet1,C30,,,,,21/11/1987,,,,,,,copyCell
198,29,2019-10-21 00:46:48.536,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,21/11/1987,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
198,29,2019-10-21 00:46:51.870,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,21-11-1987,,,,,,,editField
199,29,2019-10-21 00:46:54.012,vleno,Excel,copyCell,,+61 073 672 5593,StudentRecords.xlsx,Sheet1,D30,,,,,+61 073 672 5593,,,,,,,copyCell
199,29,2019-10-21 00:46:56.673,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 073 672 5593,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
199,29,2019-10-21 00:47:01.409,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,073-672-5593,,,,,,,editField
200,29,2019-10-21 00:47:03.949,vleno,Excel,copyCell,,zkung@gmail.com,StudentRecords.xlsx,Sheet1,E30,,,,,zkung@gmail.com,,,,,,,copyCell
200,29,2019-10-21 00:47:05.785,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,zkung@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
200,29,2019-10-21 00:47:06.090,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,zkung@gmail.com,,,,,,,editField
201,29,2019-10-21 00:47:08.175,vleno,Excel,copyCell,,China,StudentRecords.xlsx,Sheet1,F30,,,,,China,,,,,,,copyCell
201,29,2019-10-21 00:47:11.194,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,China,,,,,INPUT,text,SingleLine1,,,,,,,,paste
201,29,2019-10-21 00:47:11.449,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,China,,,,,,,editField
202,29,2019-10-21 00:47:13.320,vleno,Excel,copyCell,,"382 Footscray Road, West Melbourne, VIC 3008, Australia",StudentRecords.xlsx,Sheet1,G30,,,,,"382 Footscray Road, West Melbourne, VIC 3008, Australia",,,,,,,copyCell
202,29,2019-10-21 00:47:14.808,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"382 Footscray Road, West Melbourne, VIC 3008, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
202,29,2019-10-21 00:47:18.011,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,382 Footscray Road,,,,,,,editField
202,29,2019-10-21 00:47:18.321,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"382 Footscray Road, West Melbourne, VIC 3008, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
202,29,2019-10-21 00:47:23.841,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,West Melbourne,,,,,,,editField
202,29,2019-10-21 00:47:24.721,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"382 Footscray Road, West Melbourne, VIC 3008, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
202,29,2019-10-21 00:47:29.321,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
202,29,2019-10-21 00:47:30.121,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"382 Footscray Road, West Melbourne, VIC 3008, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
202,29,2019-10-21 00:47:34.993,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3008,,,,,,,editField
202,29,2019-10-21 00:47:44.160,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
202,29,2019-10-21 00:47:44.162,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
202,29,2019-10-21 00:47:44.825,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
202,30,2019-10-21 00:47:50.331,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
203,30,2019-10-21 00:47:53.874,vleno,Excel,copyCell,,Cong,StudentRecords.xlsx,Sheet1,A31,,,,,Cong,,,,,,,copyCell
203,30,2019-10-21 00:47:55.529,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Cong,,,,,INPUT,text,SingleLine,,,,,,,,paste
203,30,2019-10-21 00:47:55.825,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Cong,,,,,,,editField
204,30,2019-10-21 00:47:57.956,vleno,Excel,copyCell,,Lin,StudentRecords.xlsx,Sheet1,B31,,,,,Lin,,,,,,,copyCell
204,30,2019-10-21 00:47:59.505,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Lin,,,,,INPUT,text,SingleLine,Cong ,,,,,,,paste
204,30,2019-10-21 00:47:59.737,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Cong Lin,,,,,,,editField
205,30,2019-10-21 00:48:01.728,vleno,Excel,copyCell,,30/10/1986,StudentRecords.xlsx,Sheet1,C31,,,,,30/10/1986,,,,,,,copyCell
205,30,2019-10-21 00:48:03.234,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,30/10/1986,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
205,30,2019-10-21 00:48:06.623,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,30-10-1986,,,,,,,editField
206,30,2019-10-21 00:48:08.952,vleno,Excel,copyCell,,+61 029 211 4904,StudentRecords.xlsx,Sheet1,D31,,,,,+61 029 211 4904,,,,,,,copyCell
206,30,2019-10-21 00:48:10.345,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 029 211 4904,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
206,30,2019-10-21 00:48:14.946,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,029-211-4904,,,,,,,editField
207,30,2019-10-21 00:48:17.098,vleno,Excel,copyCell,,clin@gmail.com,StudentRecords.xlsx,Sheet1,E31,,,,,clin@gmail.com,,,,,,,copyCell
207,30,2019-10-21 00:48:18.569,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,clin@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
207,30,2019-10-21 00:48:18.825,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,clin@gmail.com,,,,,,,editField
208,30,2019-10-21 00:48:20.790,vleno,Excel,copyCell,,China,StudentRecords.xlsx,Sheet1,F31,,,,,China,,,,,,,copyCell
208,30,2019-10-21 00:48:22.218,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,China,,,,,INPUT,text,SingleLine1,,,,,,,,paste
208,30,2019-10-21 00:48:22.497,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,China,,,,,,,editField
208,30,2019-10-21 00:48:29.897,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,China,,,,,INPUT,text,SingleLine1,,,,,,,,paste
209,30,2019-10-21 00:48:33.065,vleno,Excel,copyCell,,"46 Walker Street, Parkville, VIC 3052, Australia",StudentRecords.xlsx,Sheet1,G31,,,,,"46 Walker Street, Parkville, VIC 3052, Australia",,,,,,,copyCell
209,30,2019-10-21 00:48:34.689,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"46 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
209,30,2019-10-21 00:48:37.713,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,46 Walker Street,,,,,,,editField
209,30,2019-10-21 00:48:38.457,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"46 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
209,30,2019-10-21 00:48:43.657,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Parkville,,,,,,,editField
209,30,2019-10-21 00:48:45.169,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"46 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
209,30,2019-10-21 00:48:50.273,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
209,30,2019-10-21 00:48:51.129,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"46 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
209,30,2019-10-21 00:48:55.969,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3052,,,,,,,editField
209,30,2019-10-21 00:48:59.065,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
209,30,2019-10-21 00:48:59.066,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
209,30,2019-10-21 00:48:59.622,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
209,31,2019-10-21 00:49:03.626,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
210,31,2019-10-21 00:49:07.306,vleno,Excel,copyCell,,Chow,StudentRecords.xlsx,Sheet1,A32,,,,,Chow,,,,,,,copyCell
210,31,2019-10-21 00:49:08.961,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Chow,,,,,INPUT,text,SingleLine,,,,,,,,paste
210,31,2019-10-21 00:49:09.233,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Chow,,,,,,,editField
211,31,2019-10-21 00:49:11.436,vleno,Excel,copyCell,,Hsu,StudentRecords.xlsx,Sheet1,B32,,,,,Hsu,,,,,,,copyCell
211,31,2019-10-21 00:49:13.590,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Hsu,,,,,INPUT,text,SingleLine,Chow ,,,,,,,paste
211,31,2019-10-21 00:49:13.825,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Chow Hsu,,,,,,,editField
212,31,2019-10-21 00:49:15.954,vleno,Excel,copyCell,,08/08/1987,StudentRecords.xlsx,Sheet1,C32,,,,,08/08/1987,,,,,,,copyCell
212,31,2019-10-21 00:49:17.483,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,08/08/1987,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
212,31,2019-10-21 00:49:20.878,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,08-08-1987,,,,,,,editField
213,31,2019-10-21 00:49:23.505,vleno,Excel,copyCell,,+61 035 361 6573,StudentRecords.xlsx,Sheet1,D32,,,,,+61 035 361 6573,,,,,,,copyCell
213,31,2019-10-21 00:49:25.417,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 035 361 6573,,,,,INPUT,text,SingleLine1,,,,,,,,paste
213,31,2019-10-21 00:49:31.081,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 035 361 6573,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
213,31,2019-10-21 00:49:35.961,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,035-361-6573,,,,,,,editField
214,31,2019-10-21 00:49:38.072,vleno,Excel,copyCell,,chsu@gmail.com,StudentRecords.xlsx,Sheet1,E32,,,,,chsu@gmail.com,,,,,,,copyCell
214,31,2019-10-21 00:49:39.897,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,chsu@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
214,31,2019-10-21 00:49:40.161,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,chsu@gmail.com,,,,,,,editField
215,31,2019-10-21 00:49:42.148,vleno,Excel,copyCell,,China,StudentRecords.xlsx,Sheet1,F32,,,,,China,,,,,,,copyCell
215,31,2019-10-21 00:49:46.833,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,China,,,,,INPUT,text,SingleLine1,,,,,,,,paste
215,31,2019-10-21 00:49:47.129,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,China,,,,,,,editField
216,31,2019-10-21 00:49:49.300,vleno,Excel,copyCell,,"5 Walker Street, Parkville, VIC 3052, Australia",StudentRecords.xlsx,Sheet1,G32,,,,,"5 Walker Street, Parkville, VIC 3052, Australia",,,,,,,copyCell
216,31,2019-10-21 00:49:51.441,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,paste
216,31,2019-10-21 00:49:54.897,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,5 Walker Street,,,,,,,editField
216,31,2019-10-21 00:49:55.208,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_City,,,,,,,,paste
216,31,2019-10-21 00:50:00.721,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Parkville,,,,,,,editField
216,31,2019-10-21 00:50:01.521,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_Region,,,,,,,,paste
216,31,2019-10-21 00:50:05.969,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,editField
216,31,2019-10-21 00:50:06.784,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"5 Walker Street, Parkville, VIC 3052, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,paste
216,31,2019-10-21 00:50:12.114,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3052,,,,,,,editField
216,31,2019-10-21 00:50:14.904,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,clickCheckbox
216,31,2019-10-21 00:50:14.906,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,editField
216,31,2019-10-21 00:50:15.585,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,clickButton[submit]
216,32,2019-10-21 00:50:20.210,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",clickLink
217,32,2019-10-21 00:50:24.801,vleno,Excel,copyCell,,Ai,StudentRecords.xlsx,Sheet1,A33,,,,,Ai,,,,,,,copyCell
217,32,2019-10-21 00:50:26.169,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ai,,,,,INPUT,text,SingleLine,,,,,,,,paste
217,32,2019-10-21 00:50:26.450,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Ai,,,,,,,editField
218,32,2019-10-21 00:50:28.785,vleno,Excel,copyCell,,Tsao,StudentRecords.xlsx,Sheet1,B33,,,,,Tsao,,,,,,,copyCell
218,32,2019-10-21 00:50:30.169,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Tsao,,,,,INPUT,text,SingleLine,Ai ,,,,,,,paste
218,32,2019-10-21 00:50:30.417,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Ai Tsao,,,,,,,editField
219,32,2019-10-21 00:50:32.453,vleno,Excel,copyCell,,09/11/1987,StudentRecords.xlsx,Sheet1,C33,,,,,09/11/1987,,,,,,,copyCell
219,32,2019-10-21 00:50:34.154,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,09/11/1987,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,paste
219,32,2019-10-21 00:50:37.703,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,09-11-1987,,,,,,,editField
220,32,2019-10-21 00:50:40.077,vleno,Excel,copyCell,,+61 035 311 5923,StudentRecords.xlsx,Sheet1,D33,,,,,+61 035 311 5923,,,,,,,copyCell
220,32,2019-10-21 00:50:41.833,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 035 311 5923,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,paste
220,32,2019-10-21 00:50:46.762,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,035-311-5923,,,,,,,editField
221,32,2019-10-21 00:50:49.086,vleno,Excel,copyCell,,atsao@gmail.com,StudentRecords.xlsx,Sheet1,E33,,,,,atsao@gmail.com,,,,,,,copyCell
221,32,2019-10-21 00:50:50.594,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,atsao@gmail.com,,,,,INPUT,text,Email,,,,,,,,paste
221,32,2019-10-21 00:50:50.849,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,atsao@gmail.com,,,,,,,editField
